-9.168216303123764011e-01 -9.796993076245962273e-01 1.305568063310169613e-01 -5.889454730666283250e-02 -1.734137065541761169e+00 -2.572222734572314762e-01 -1.258779254638954681e+00 -1.005776967015585388e+00 -8.677417115597074737e-01 -6.465873185291618475e-01 -9.071494423995779544e-02 -6.636043233037862699e-01 -6.169997356876857353e-01 -1.079235824381195474e+00 -8.615793170044138138e-01
1.801611282650150470e+00 1.419844696784489657e-01 2.194643283888500496e-01 -7.419000289432622353e-01 7.735988534233945169e-01 -4.321599442312835659e-01 -1.562881521099434429e-02 7.684674749414310835e-01 -4.527163584369142124e-01 -4.714792066907683155e-01 3.506449622628119434e-01 4.255421577383088350e-01 -1.869719897975563871e-01 4.435066870006958151e-02 9.304268361570007251e-01
6.670318771476536623e-01 1.360307546577146809e+00 6.588843144132132679e-01 -3.703202768246539184e-02 1.220390984002788226e+00 -1.241240540866140440e+00 -9.396306336657163083e-01 4.977144472240803141e-01 8.589620222737127664e-01 1.098868993412843942e+00 8.178994893446592807e-01 1.173401217177761025e+00 5.628382135034966094e-01 2.461540164264155728e-01 1.094222616121697467e+00
-1.357806765566399454e+00 9.452876182094147595e-01 4.940909567808981964e-04 4.453661790449759961e-01 -6.154810285830462080e-01 3.523490067501645617e-01 1.052723294556491031e-02 1.607497864288717437e+00 1.058540230405379701e+00 1.657492748101985658e+00 8.010054185683729289e-01 7.014594626167973690e-01 1.217570028558691231e+00 -1.417340675408969991e-02 3.839247958155034834e-01
-1.271493422832319586e+00 1.444324693387854852e+00 -2.598347318740558132e-01 -3.607389949396390127e-01 -1.826832200709969933e-01 4.486768923925029129e-01 5.392881704801962828e-01 -4.128995969733873506e-01 6.015362924236012515e-02 -9.248152088510569468e-01 -7.349355324959111480e-01 -8.694893435694667216e-01 1.310331855440077797e+00 1.627427612487198472e+00 4.477043804190572462e-01
-2.651255525790776058e-01 -1.401386890281835829e+00 -1.183642233886366357e+00 -5.904817294791414595e-01 -1.080682776115922783e+00 -9.320116589629348636e-02 -1.199994198786190902e-01 -1.748596950577984366e+00 -1.007177330865869136e+00 -1.548859568660627239e+00 6.210216643038346529e-01 8.090510392591317990e-01 -2.397145918972343748e-01 8.579614253067332497e-01 -6.567788907518677666e-02
2.543620599546241867e-01 -1.809352077350381283e+00 -8.678313340740057003e-01 -2.348961208674356926e-01 -3.782083645144539985e-01 8.417130667398947663e-01 7.104897134529981617e-01 -1.170382798292685766e+00 -9.553845052766857249e-01 -6.614187296907235725e-01 7.654475269320230035e-01 -2.610968445231400259e-01 -2.030600057987653972e+00 1.808989009104572943e-01 -8.348131701853833686e-01
-1.658925599750130098e-02 -7.793997236993611688e-01 -5.855509141859984723e-01 -5.007214219800197874e-01 -5.758458127844252594e-01 4.217732905036307711e-01 1.582416293697579135e-01 1.149513293214143639e+00 8.787852129907844367e-02 1.081799510486543880e+00 -1.444658065783662293e+00 -1.872129245068436365e+00 -1.244411516456065847e+00 -2.099361330548442428e+00 -2.029720787354639899e+00
1.246113119591495400e+00 -3.762397106155890847e-01 -1.622512552202683422e-01 -2.436869151092949937e-01 -8.954198081167014101e-02 -8.834309918803551209e-02 -8.053905127623637306e-01 1.109882559070472619e+00 1.578802439562494220e+00 -5.199695689696217649e-01 -1.520854004122559999e+00 -1.066885075160653562e+00 -4.438080991858715796e-02 1.857947732179351941e-01 -7.796545956267164623e-01
-5.252381245147391686e-02 1.600897486186202867e+00 4.116493003929821981e-02 4.012576300243190786e-01 1.980124625084093593e+00 3.308837997240601098e-02 1.781625079275942269e+00 3.663511568478913238e-01 -2.376460186629666682e-01 -1.664460417406156134e-01 -1.274348606128221206e+00 -1.415500053426881760e-02 6.633070702722951850e-01 8.727343103067392027e-01 -4.892611570671348553e-02
7.671892420214547759e-01 1.037733655231976693e+00 4.714691989336322608e-01 2.672084709898109978e+00 1.659359805604553761e+00 1.929469503248072204e+00 1.378345575332939665e+00 1.512739727601666029e-01 2.005448606891801697e-02 2.281755280138515474e-01 -2.821219234329241377e-01 -5.944025286209426717e-01 1.396136170004923738e+00 7.259847787171022082e-01 2.312879343240673569e-01
1.787002186040877350e+00 -4.005246899966373175e-01 3.349309472595689008e-01 -1.433356270118841536e-01 5.715404242039369143e-01 -1.734891777060885987e-01 6.741429543163789395e-01 -4.654252075660799126e-01 2.427558219600492173e-01 1.748980585993092085e-01 -4.170379011864291385e-01 5.843568739060998052e-01 -1.227984966156313584e+00 -7.936764214773714965e-01 -1.197876360229961801e+00
1.480192918007119607e+00 2.744911618011480758e-01 -1.177614102343586822e-01 -1.449236181378185329e+00 -3.651210860266516922e-02 -4.879707925789081857e-01 -6.901568101460425764e-01 -9.686336916743544245e-01 -8.116877577185812598e-01 -1.053068879232422095e+00 -2.196241325638551706e-02 -6.867425715316791690e-01 -1.758715092081789555e+00 -2.442485378204446445e+00 -8.178742606979697571e-01
-7.161907418897283106e-01 -5.768265948972726154e-01 -6.299191914911445034e-02 -3.109258791759291762e-01 -4.460289325826568008e-01 1.083084751559290515e+00 1.433127801210762664e+00 -1.064000196069992077e+00 -1.493063859253519476e+00 3.550742379855694186e-01 -1.127925027322278367e-01 1.090577988929810394e+00 -2.363875957036852271e-01 -1.280430648013832461e-02 6.828590365970603759e-01
-2.478692195057824232e+00 -2.043055444884545047e+00 -5.825349914361065418e-01 3.213127838957305915e-01 -8.791936318275918039e-01 1.736119123592893221e+00 4.401254881954329568e-01 2.957801302619836314e-01 -1.865042506692255464e-01 1.622764632330552903e+00 1.354517825571866507e-01 7.313480412198186675e-01 -3.728163386949766567e-01 -2.758981245423167139e-01 -5.753961277161087073e-01
