-2.030343765155920299e-01 -1.012473316924846989e+00 -1.171367129804163243e+00 -2.234178911770985931e-01 -1.318654934280858892e+00 -6.171015001530071320e-01 -8.799988352150143189e-01 -1.798877917483242550e+00 -1.365969736462425255e+00 -1.498032778119894548e+00 -3.708848779854032052e-01 -9.844423417559231559e-01 -1.718090064222678182e+00 -1.438721356934414608e+00 -1.917975142658092658e+00
-5.335613542392985131e-01 -6.345793958089568365e-01 1.218323750169492473e-02 8.224069329144231277e-01 -7.505634313738525076e-01 -3.209187472953403675e-02 -2.386701852216729092e-01 -2.140070200711663706e-01 -5.815162381695330174e-01 -1.523795543857296542e+00 -1.750548728940144738e-01 5.982054646517005470e-01 3.553503000238574239e-01 7.546275284948944506e-01 -2.152369041090617385e-01
3.550205554186594559e-01 -7.750474886721971934e-01 4.085026495338161534e-01 -4.462003949157413718e-01 -4.459116957296919148e-01 -1.651796272430262336e-01 -7.277713041741301625e-01 -1.132385589656705660e+00 1.245159824644601843e+00 5.766962134079926111e-02 9.536604275002378284e-01 2.588934986592623666e+00 1.801093899511187146e+00 1.103728645266662145e+00 1.180279030763528469e+00
-9.132125245703311134e-02 -4.776754872290775999e-01 -6.133194969620885811e-02 5.956580813046324918e-01 1.689338770358470576e+00 -6.571311910248169852e-01 1.815409907152979729e-01 5.267822074295109847e-01 -8.120712719562988013e-01 6.418220591523567942e-01 1.644577044817994160e+00 9.972834015132836516e-01 1.179527616617777330e-01 1.917343581642735884e-01 1.832334902549628275e+00
-6.399780756740509613e-01 8.954009060339921389e-01 4.601348231970325831e-02 -1.027289825559473568e+00 2.998691324500769029e-01 -3.494066239644842975e-01 4.493393506909933166e-02 2.209598112395936287e-01 -3.552159481312683331e-01 1.423383796782758060e+00 -2.184646466900433126e-01 -7.365138153475515592e-01 -1.010832772752562114e+00 -1.241971333219886287e+00 -1.149790981872563234e-01
-9.227355833034883714e-02 9.440185140412429288e-01 8.271813553933957675e-01 -6.479299317564747307e-01 -1.226375180274155152e+00 -3.713616985319269648e-01 9.855852513853047281e-01 7.035906676325905940e-01 -3.846955917131239522e-01 -5.864957032135854620e-01 -1.463358828819869784e+00 -1.978634673267556598e+00 1.922816289433525727e-01 2.659303852456826323e-02 -7.298944412763791467e-01
3.548418443078160123e-01 4.221217772911043387e-01 5.584695394744517705e-01 -7.068507916144891601e-01 1.143409294896330586e+00 -8.084781678479984190e-01 9.009329553837728266e-01 5.899319694682465531e-01 -1.114182201879034967e-01 4.934766841612920341e-01 3.505805379869952887e-01 -3.446241975170753480e-01 -3.493286181943896507e-01 6.439437452508081083e-01 -2.021725726804656648e-02
-2.223164285544317609e-01 -7.856182422855029213e-02 9.889154062958391833e-01 3.759792582281563100e-01 1.597865505846006062e+00 -4.908093333402643171e-02 -1.034892136651957228e+00 1.868019251019824134e+00 9.236308826831840513e-01 1.604689309309808465e+00 3.102805506690052284e-01 -7.653756282131922717e-01 1.262138354628274728e+00 -1.032409725741630036e+00 -1.511835495273525232e-01
-3.499320995306408610e-01 -7.185908155486471494e-02 1.118696383216917223e+00 3.362202064384307576e-01 -9.825458937243823632e-02 7.256906465031991438e-01 -8.841698988126037717e-01 1.740510473961139892e+00 9.009901951817711474e-01 1.291993350128662676e+00 1.008391766091564667e+00 3.037770164195678722e-03 9.722450830735658300e-01 1.169833752049355136e+00 5.943881714260729199e-01
-7.783262850566348423e-02 1.416465241106769357e-01 -7.982898327372111025e-01 -7.893125454316232137e-01 -4.915388259018725337e-01 9.003376842041957984e-01 1.788798497359097128e+00 7.200460817253130363e-01 1.296752057946518821e+00 -2.764133394082406991e-01 7.398487365885839662e-01 1.375825146991520587e+00 1.113269070617495665e-01 1.359947018853326917e+00 -1.687499728339514338e-01
2.502000233522842176e+00 3.779098717367675442e-01 -1.063562264902460530e+00 1.887670774080613956e-01 1.479155384438068044e+00 1.148749757296775753e+00 2.371660412373154614e+00 -2.326113150371941080e-02 5.047789719529293118e-01 -4.623995583654150199e-01 -1.059390428952858176e+00 -8.360577096844749867e-02 -1.142158696435623844e+00 -8.201963038411139717e-01 -8.640570241570828536e-01
2.330513379542411556e+00 1.955810477352834420e+00 4.670538653722233202e-01 1.420553422651413600e+00 1.225463527878915215e+00 4.625049076732110076e-01 -5.488682904453413558e-01 -2.675153922138374107e-01 4.277378382308585913e-01 -2.093808016678009587e-01 -1.792143982316744211e+00 -1.475364363464488404e+00 -5.586576958687623495e-01 -4.855064063916865180e-01 -4.457426614766200612e-01
-7.166551432592851434e-01 2.506467261499663923e+00 3.174556969808198792e-01 -9.397912886968406987e-02 -8.009082943238624575e-01 -1.975217778445172434e-01 -4.447989301635058568e-01 2.146169617524732176e-01 1.286939090690055298e+00 3.746249902118899966e-01 -1.685506026684212566e-01 -3.205200921879868270e-01 2.136054893457609849e-01 -5.036079808562663462e-01 -8.348067121110321898e-01
-1.031971067744829273e+00 1.503272557597574943e+00 1.990932512031137469e-01 3.469891118407585073e-02 -2.463228781725751659e+00 1.531225261320946718e+00 8.937600807195252850e-01 1.175283855593975302e+00 5.842240977005830338e-01 7.882959453490159252e-01 1.595568768156310213e+00 3.882130604087895009e-01 4.599806761404703903e-01 -8.761514466552920710e-02 9.829020854116164996e-01
-5.692666456122607022e-01 -1.561233703135428419e+00 2.459502241794401245e-01 1.263743250782905780e-01 -3.604752233962070229e-01 7.060870558428010701e-01 1.260081538720487115e+00 -2.688166312463923791e-01 6.698295085070833654e-02 -4.005107654353295965e-01 8.043956700207427479e-02 -5.343187668563771364e-01 5.165547178685729879e-01 -1.247478560151406901e+00 -2.393053603490080672e-01
5.195391688202994906e-01 4.016763612560244612e-01 8.026626689805480552e-01 9.725650928453096755e-01 1.100252680799382599e-01 -1.379364655624569114e+00 -1.378327430728112146e+00 -2.499183123710599363e-01 -6.104979879542280496e-01 -1.627023630936161203e+00 -1.540218866310420820e+00 -4.151445016825073830e-01 3.203998568020579030e-01 -5.949898847755676068e-02 2.805232591164117384e-01
6.960613185079546072e-01 -3.011958681098882429e-01 -3.302490814486493953e-01 -7.505651860034688871e-01 -5.634155563839976510e-01 1.919560607123984852e-01 -1.795935574089592812e+00 7.204609315259133395e-02 -1.136823399492217918e-01 1.049212818935935987e+00 -1.405522496532419341e+00 -5.374986768144375260e-01 2.876083918270931628e-02 8.168865905270804584e-01 -9.411839578854225286e-01
