2.959364236028449113e+01 2.355529836169025160e+01 1.235528188937904481e+01 5.739679534474172229e+00 2.071660661346691157e+01 1.906957972000827795e+01 4.709792065700891150e+00 1.056121690449459649e+01 8.202064134494229108e+00 2.302479323399014888e+01 9.814466605111011432e+00 9.592233721253313306e+00 1.402196656054710999e+01 1.207022285495788516e+01 9.431134947744709507e+00 7.983159604711640434e+00 1.519912475907545080e+01 1.400021145194586403e+01 9.218445329735011740e+00 7.910883395083859959e+00
-5.993895230562541476e-01 -8.469673123459174890e-01 -5.476526305317185317e-01 -9.270295005603604865e-01 4.206669824126697821e-02 -2.566256811417009787e-01 -9.442756389359006075e-01 -7.677997523916315625e-01 -4.292133537644068353e-01 8.530967878599421406e-01 1.855894826943094955e+01 1.818846112190751541e+01 1.717098003736716549e+01 1.476157730338522889e+01 1.766576284891245052e+01 1.524904210449073894e+01 1.691895280407130997e+01 1.568841533188110127e+01 1.715341819527181499e+01 1.501582723390566620e+01
-8.269881572577695295e-01 -1.038976263948909740e+00 -8.537507944253867054e-01 -1.093142686542915243e+00 -8.927374545126405270e-01 -1.157539444860464561e+00 -1.129073060986939270e+00 -1.112563155213205368e+00 -1.153045682115265702e+00 -8.575023829191890101e-01 1.671777750851891753e+01 1.634867455910577405e+01 1.547847674883835722e+01 1.327720675394620997e+01 1.624758920214852154e+01 1.387757149780657073e+01 1.515814320957187888e+01 1.410957714337046731e+01 1.596934470328609379e+01 1.400230200025695027e+01
-8.269881572577695295e-01 -1.019179323045344976e+00 -8.617184046251615825e-01 -1.112525079906470094e+00 -9.318171255582720081e-01 -1.157539444860464561e+00 -1.045310931241699048e+00 -1.057775869081354125e+00 -1.134791794982486168e+00 -9.101002250435826779e-01 1.493273633149388502e+01 1.471041196524895867e+01 1.382679965853783344e+01 1.195862155397055737e+01 1.447788537902325245e+01 1.244437450193581540e+01 1.353525589137917962e+01 1.251001749755085868e+01 1.426954245395801379e+01 1.234086908485819301e+01
-7.826484302135983118e-01 -1.038976263948909740e+00 -8.556752609589453051e-01 -1.096917157697384848e+00 -9.318171255582720081e-01 -1.157539444860464561e+00 -1.118498419315318015e+00 -1.100442350700357341e+00 -1.149307498763473268e+00 -9.003049569275923814e-01 1.335029465405031601e+01 1.319333234491441864e+01 1.231401711324010684e+01 1.069450904706595296e+01 1.298178888335093184e+01 1.096243673283682796e+01 1.216385234690199724e+01 1.112795418872346254e+01 1.274790279463240417e+01 1.094783367874646451e+01
-8.269881572577695295e-01 -1.005571433723257080e+00 -8.954305192801692570e-01 -1.119474574128343169e+00 -8.502514113085744007e-01 -1.151516938563166059e+00 -1.062009295333460113e+00 -1.080127632435320839e+00 -1.122834784489477711e+00 -8.947772559169918649e-01 1.198374660355566945e+01 1.181624851766185280e+01 1.101800288133340366e+01 9.575821797568028870e+00 1.164986439279830854e+01 9.682538285103237996e+00 1.084052939615917843e+01 9.932494991397865292e+00 1.148894783719472024e+01 9.790969679113738167e+00
-7.669155714135081903e-01 -1.011201970186630827e+00 -7.770961264008755531e-01 -1.119474574128343169e+00 -7.549933793179802732e-01 -1.100796444561541465e+00 -1.064540736940060128e+00 -1.117417173190930590e+00 -1.099016334233012593e+00 -8.588101508991086153e-01 1.069703542962776233e+01 1.051176328805531490e+01 9.876191427962808689e+00 8.526475774911689953e+00 1.039558892853482241e+01 8.543910493453939381e+00 9.691571784220421648e+00 8.857131618248200056e+00 1.032667977416651794e+01 8.802093528511287346e+00
-8.138341845707736111e-01 -9.474010774095047438e-01 -7.743632286309624080e-01 -1.065489021079779164e+00 -9.318171255582720081e-01 -1.037855588400312223e+00 -1.107006654114236266e+00 -1.020988979589564805e+00 -1.154022611471964277e+00 -9.617369178617602987e-01 9.608957525600102301e+00 9.402492416294773392e+00 8.764475362149442006e+00 7.649962190041001975e+00 9.236694593208699899e+00 7.745247055511865319e+00 8.744675550350994087e+00 7.891458754888700966e+00 9.201618941172688082e+00 7.723217266274952308e+00
-8.269881572577695295e-01 -9.842122156247026243e-01 -8.954305192801692570e-01 -9.852265687083349155e-01 -8.799008594777708581e-01 -1.136631637496445801e+00 -1.086246220108627147e+00 -1.117417173190930590e+00 -9.849212125061962420e-01 -9.225515888426848443e-01 8.605390299482559513e+00 8.382229722505064373e+00 7.908402771703721079e+00 6.889318223008612740e+00 8.308359525847862415e+00 7.016881719552482188e+00 7.831377689744039472e+00 7.011421337987251867e+00 8.316491481453617496e+00 6.869869353984527471e+00
-7.781017431178125499e-01 -1.025771752742351772e+00 -8.072217855859925573e-01 -1.016095180171375123e+00 -7.628265890000431870e-01 -1.032972547266170382e+00 -1.108283204330673843e+00 -1.086030710398500299e+00 -1.153036336753017421e+00 -8.617385373265324944e-01 7.689647413222790995e+00 7.485564523583946084e+00 7.118254359478394022e+00 6.036241322019505695e+00 7.387477650697855225e+00 6.272834201317196268e+00 6.979907359866261096e+00 6.101281321090876730e+00 7.438069668674307522e+00 5.963651730093764591e+00
-7.917563296222909219e-01 -9.718598632928612258e-01 -8.954305192801692570e-01 -1.011962029003003583e+00 -9.318171255582720081e-01 -1.157539444860464561e+00 -1.002889390970370886e+00 -1.095073762232384285e+00 -1.154022611471964277e+00 -8.520232616633607314e-01 6.825958496378619067e+00 6.649804711069417174e+00 6.339761080648128377e+00 5.327888188266369340e+00 6.607987026879326820e+00 5.567010949811072251e+00 6.328198201807677670e+00 5.344855308603513322e+00 6.597983466845169787e+00 5.212385467886179846e+00
-7.406091382981820903e-01 -9.436629996710899082e-01 -8.954305192801692570e-01 -1.035218979527933403e+00 -8.111287236071910156e-01 -1.157539444860464561e+00 -1.129150494248552627e+00 -1.090148174312915330e+00 -1.154022611471964277e+00 -9.634294609971539858e-01 6.105285711472685506e+00 5.933605290047105463e+00 5.708951497891069593e+00 4.574723054205587225e+00 5.865925590025683256e+00 4.923736646169365905e+00 5.587872382017836870e+00 4.804177143099312985e+00 5.949955246171867884e+00 4.631870557928492893e+00
-7.120576156197266915e-01 -9.231863126402976016e-01 -8.569638278059197312e-01 -1.093763942132523370e+00 -8.983148371894021933e-01 -1.144667736512686051e+00 -1.129150494248552627e+00 -1.117417173190930590e+00 -1.111526629335023442e+00 -9.019770521348682291e-01 5.463514513727068866e+00 5.355838017688611785e+00 5.080379961873337180e+00 4.109959062252265483e+00 5.235023218163915359e+00 4.519479928464164686e+00 4.977692403084500228e+00 4.208493374875504678e+00 5.375831546720412746e+00 4.127031823497423701e+00
-7.485510034188171957e-01 -9.848149658673792661e-01 -8.812235446636621505e-01 -1.049370500747929702e+00 -9.318171255582720081e-01 -1.134133935504741286e+00 -1.047004106905113696e+00 -1.107183614315406350e+00 -1.024701932267646276e+00 -9.473975382398661660e-01 4.859006898005054254e+00 4.823156487748513577e+00 4.522194120538816087e+00 3.443772770997437505e+00 4.603772909092019638e+00 3.760501632854525766e+00 4.450973046449039572e+00 3.760458915742567854e+00 4.770821307877649353e+00 3.648039096236996404e+00
-8.076203320017169007e-01 -1.038976263948909740e+00 -8.666069936955795860e-01 -1.119474574128343169e+00 -8.765788714812609017e-01 -1.143245174249688079e+00 -1.047001339719690449e+00 -1.023511069914336824e+00 -1.121332808470673736e+00 -9.634294609971539858e-01 4.298266882432968394e+00 4.332055261584481620e+00 4.069070836792189283e+00 2.923208690294985423e+00 4.062363683190715058e+00 3.252821663697452070e+00 3.884294884174081197e+00 3.232429978907507717e+00 4.184792514288846021e+00 3.166241435405421356e+00
-7.760519976905665418e-01 -9.694139458473286508e-01 -8.954305192801692570e-01 -1.048368565547370013e+00 -7.865213750997158693e-01 -1.147473656970728673e+00 -1.129150494248552627e+00 -9.681665970631369023e-01 -9.860885200043116861e-01 -9.206541658581131049e-01 3.818525450982984459e+00 3.901622537682525316e+00 3.608752470360218290e+00 2.534397812385715820e+00 3.599665201846547369e+00 2.926223656743857759e+00 3.445301243781746958e+00 2.922689479055351480e+00 3.832973099995605093e+00 2.710510246330512629e+00
-8.269881572577695295e-01 -1.036886719494768405e+00 -8.140729899589166374e-01 -1.014743117460842559e+00 -7.494674736544070237e-01 -1.157539444860464561e+00 -1.094838167057946565e+00 -1.117417173190930590e+00 -1.085415276059019885e+00 -8.874117399060466038e-01 3.433486322603220842e+00 3.480013843843340116e+00 3.152321787138949283e+00 2.273495470024703202e+00 3.117488941519344081e+00 2.647014304786809546e+00 2.959966722640059000e+00 2.597768234299378864e+00 3.442687311716595033e+00 2.384518918303038859e+00
-8.269881572577695295e-01 -9.777774740993506741e-01 -8.115213679758136456e-01 -1.104708553402168336e+00 -8.440376952508188424e-01 -1.115461140303473764e+00 -1.103332041837768562e+00 -1.007394765414673765e+00 -1.074132531955156455e+00 -7.711440486915072112e-01 3.061712724645687889e+00 3.138886881276568896e+00 2.836112235430244155e+00 1.938816516447390281e+00 2.844941865130659497e+00 2.532991154133462430e+00 2.570619721856358009e+00 2.223207464382582987e+00 3.143875248279089263e+00 2.047809246845270881e+00
