5.356997660540568917e-02 3.867903359877610664e-02 -9.332095777629948602e-03 1.401753084399007601e-02
-9.365429337668813581e-01 1.977283493449611285e-03 1.433509845378661829e-01 -4.187860568405250561e-01
-8.484828804393363955e-01 1.692743582075046049e+00 -5.330131201586925105e-01 1.548737406137733752e-01
-2.351442483175973375e-01 -7.523872614792377345e-01 8.255435845691737606e-01 3.408559532057473529e-01
7.960540099950109694e-01 1.239648063150260437e+00 -1.881391575956726347e+00 -7.253276703725518582e-01
1.121552862027149100e+00 -1.638727819129125240e+00 1.486878312708035610e+00 1.045546805045030503e+00
1.981822208445239264e+00 -1.249901097802442074e+00 -1.871338341690475193e+00 -1.380042515705275141e+00
1.000881708645288803e+00 5.822449013952989416e-01 5.735698871228770424e-01 1.210469176920788925e+00
2.064308911266049318e+00 2.079461365528084138e-01 -1.158151640323179937e-01 -8.509082779555235954e-01
1.572626991865516910e+00 -3.664117267968295399e-01 6.801735977426480728e-01 1.317785881710307194e+00
7.601354475865296223e-01 4.181787074521087777e-01 -1.480636528845419297e+00 -1.303706993690702420e+00
5.030540660471477521e-01 -4.774445281656903850e-01 1.020411683662514779e+00 1.367066634481488130e+00
-1.156673258968248241e+00 6.779100692594300925e-01 -8.597259981764769909e-01 -7.400921364327233132e-01
-1.245621549954574636e+00 -1.794372988888430775e+00 3.279396544462603313e-01 2.439039218028261347e-01
-1.848707144047265549e+00 2.825800842471190677e+00 -9.560311578888596173e-01 -5.030332802092432054e-01
9.262870268732649182e-01 -2.935167945401186973e-01 1.202167614471219226e+00 1.037423644763795894e+00
6.615097390012965040e-01 -2.355950544209653441e-02 -2.031672015120429553e-01 -1.121948018835152938e+00
8.963175605882374164e-01 -4.958819428670452334e-01 -4.964068496701830591e-01 8.793592434553357817e-01
1.228881600329743140e+00 1.651343312153780996e-01 4.534663377423424069e-01 -9.300411544742452907e-01
1.193099705015866763e-01 -5.042647099211784445e-01 5.499557299518649245e-01 2.650766115478084828e-01
3.615324432199912980e-02 7.078386155151110692e-01 -5.369339375277476512e-01 -6.312533873172543331e-03
-3.168140278102763441e-01 -1.270799126833134229e+00 1.063298417825122799e+00 -1.765263910786427637e-01
2.796713244186423419e-01 -7.787771704943190487e-01 -1.813319750321110924e+00 -6.460322285195014835e-01
-1.944155483555334296e-01 -2.505840617636458378e-01 1.507792738594703197e+00 1.122479139544899640e+00
3.534614050800027329e-01 1.126819196789922595e+00 -1.240607346135562394e-01 -1.245605566692137289e+00
-4.289848580569569636e-01 -9.433573341085104147e-01 6.453448359120952382e-01 8.490044057683311385e-01
-3.518459698225501198e-01 -2.795029938507881950e-01 -1.369048487541715931e+00 -9.829952381078292944e-01
2.775539514622298309e-01 6.375954404485548732e-01 2.948368639307786809e-01 8.494619746656042469e-01
4.582683542293557455e-01 9.660578962141793680e-01 -1.128498188550192127e+00 -7.101914978335032158e-01
-4.659077604001185535e-02 -2.401521351930459985e-02 1.451652015619550040e+00 1.283161439974157325e+00
-1.285677360829688087e+00 1.767621965480439816e-01 -1.487538303756863023e+00 -2.149244836113739954e+00
8.247443023987299782e-01 1.132110186127240903e+00 4.931463367050386015e-01 2.441150687194165503e+00
-9.260232998517446967e-01 -1.052034034270698415e+00 2.873526784804076306e-01 -1.611567220512984067e+00
-4.609284381095133942e-01 -9.209776807987143377e-01 -6.195720099854651330e-01 6.555419747417490228e-01
-6.067996344391971553e-01 8.532842968425631280e-01 1.142695129218494365e+00 2.880339347711514605e-02
-6.412894415412785376e-01 -9.559329098796146562e-01 -4.144319101157867835e-01 -7.711988515687073775e-01
3.341621779584855734e-01 -1.463086240293628437e+00 2.322365785816478140e-03 3.373617140917374857e-01
9.348059163340032285e-01 9.594545735459070190e-01 -2.158661458459724403e-01 -7.849776491976717674e-01
-4.187015043319335800e-02 2.104717516060019555e-01 1.683162928020001670e-01 3.983832340188508403e-01
-6.461014657929855520e-01 -1.350591315714355645e+00 -1.839390727064797448e-01 -3.163445117201116874e-01
-3.054840227385375862e-01 -7.349795959503487019e-02 -5.576893394251030145e-01 3.719349946168459264e-01
5.204042949463726260e-03 5.588524572761186526e-01 2.369083107097944008e-01 6.456245074699691333e-01
7.306023835148870438e-01 -7.807588310609785420e-01 1.823209387411923066e+00 -8.329048603696410646e-01
-7.712858304693530620e-01 8.291617616583014660e-01 -2.342867372385691205e+00 5.934532040614341059e-02
-9.013952951470620700e-01 -4.119173272294580079e-01 9.706491820660924086e-01 1.693448708899489841e+00
-1.570155316163731829e+00 2.633684351612113894e-01 -7.806170927041461427e-01 -1.554015969388382157e+00
-4.563832278666288822e-01 4.289454840547426984e-01 2.360533650219363011e-01 1.339023979205969717e+00
