-1.755841345188965258e-02 -1.916131768014252973e-02 2.426509034312831353e-02 6.891662320558605490e-03
-7.891786332118607694e-01 3.243812112619854360e-01 -7.227759227762969862e-01 -7.190632419777763795e-01
7.589428420952740728e-01 1.116956023876620741e+00 -7.376499080711946821e-01 1.447559294326135060e-01
-4.662630917929740937e-01 -9.124921222749969862e-01 -2.797060980202583091e-01 -3.856310466097342404e-01
1.909498248159987810e+00 1.873242604364238950e+00 -1.110910617258047406e+00 5.097602002491040674e-01
-1.408525004351912635e+00 -1.681109290712073268e+00 -2.391648052050290296e+00 -1.257523605786142529e+00
-3.500859685979976765e-01 1.798781889956522884e+00 -8.698165134110371621e-01 7.253914236419436445e-01
-6.693183723002399388e-01 -1.429131758957929099e+00 -6.727673362439741123e-01 -1.729991358446147043e+00
2.782375994966865829e-01 7.665245119501229443e-01 1.731096144172537210e+00 8.905316133702404491e-01
-2.900521390983275549e-01 -1.063974262857829034e+00 2.905750186593953899e-01 -4.118506878309483032e-01
2.097167301862230548e+00 7.662449954030567945e-01 5.675313780091533200e-01 1.250359965854466848e+00
-1.293767212051320614e+00 -1.558238993058039368e+00 -3.924664913226448837e-01 -3.279656824655447500e-01
5.857622553270892540e-01 2.339821325791692885e+00 -4.414317951571031240e-02 1.360997620961913901e+00
5.116603133779744628e-01 -1.902606919928938156e+00 -8.672918701344326520e-01 -2.255261744148904679e+00
-3.441850726467832189e-01 1.344668938414688375e+00 -3.987273242996667438e-02 1.462433545502743737e+00
6.216833537572260537e-01 -9.954893760851412088e-01 9.177541266411315402e-02 -1.377366704445511791e+00
5.811867434963643303e-02 1.400428164893351868e+00 3.073606532697303328e-01 6.875864869514674016e-01
6.989059926099376874e-01 -8.058437940665350574e-01 1.000864244472043363e-01 -1.392982369812549859e+00
-1.589043903700588789e+00 8.887291269279066208e-01 1.304569960975881404e+00 1.139567443261189972e+00
1.388421989714477389e+00 -5.329218611233198233e-02 9.487473298457707038e-01 -9.481159415347439889e-01
-7.523138409444217745e-01 7.170080221655561470e-01 -8.812295921559033796e-02 4.622566116026972649e-01
4.692734550319178077e-01 -3.774100836138265525e-01 4.013511831231655891e-02 -1.207086759031591905e+00
-5.751992247353724386e-01 -1.159071104061700774e+00 7.830531030091260059e-01 9.347522526599383319e-01
1.709721980088996895e+00 1.171630605020125726e+00 7.449781546348487327e-01 7.698430131703072332e-01
-2.600419903301128599e+00 -9.678669921009228627e-01 1.159661117925592677e+00 -5.812446794209511491e-01
2.357325943119402911e+00 1.042418602252789483e+00 9.023696078858695069e-01 7.457847685261225212e-01
-1.657342011697578998e+00 -1.475248166921238058e+00 -3.846572448227694174e-01 9.655320247293340541e-03
2.063563012574959110e+00 1.320437853681422968e+00 -8.972255474217540050e-02 1.043919944741150241e+00
1.711336606722978215e-01 -1.287139070513483530e+00 -3.478497942854674729e-01 -1.025239792704273789e+00
8.089214933998082335e-01 1.478320892234623596e+00 9.770234949320786288e-01 1.542447522146376038e+00
3.645143358018089197e-01 -1.342591509802377736e+00 -2.617635509113302450e-01 7.922745363121128093e-02
1.844881171014302268e+00 1.363344950171927916e+00 1.307935526533503312e+00 -4.269291204415556207e-01
-1.359422687856804979e+00 -2.642113987040009881e+00 1.758555126521667233e+00 -2.878740486645654517e-01
4.528978319568952027e-02 2.222912106047745251e+00 1.361409306883916592e+00 1.990939079761830044e+00
-6.319358489133478640e-01 -2.562450935632047067e+00 3.757236564455146421e-01 -2.282684752264380279e+00
1.077491345734790329e+00 2.350997295654755792e+00 2.469314947126439730e+00 1.480511049520622846e+00
-1.656253652013882416e+00 -8.665542064826831439e-03 -1.342162916382894366e-01 -9.974268075672637623e-02
1.599610449243983767e+00 -4.482742428592668693e-01 -1.086841614351275132e+00 3.027512933995700831e-02
-9.784873693540488970e-01 9.650469147591553831e-01 1.293955441424190778e-01 8.775602557169628337e-01
-5.556467572669654409e-01 -9.680813419493131677e-01 2.441359173831907439e-02 -3.708105013976135123e-01
-7.482466317349928397e-01 7.125080770794783858e-01 -1.254636313862949326e-01 1.709235569241626951e-01
-4.131926366439790943e-01 2.913270966738011891e-01 9.715954523928102549e-02 -3.827336083580392123e-01
-1.175732255712520713e+00 -7.133140395050442395e-01 2.363754202042503139e-01 2.272955065120830509e-01
9.459149717650952027e-01 7.764511607302255758e-01 3.010302846641014218e-01 7.020374281384572646e-01
3.261604027490114244e-01 -1.508036662680351636e+00 3.427114080662430617e-01 -1.990646032693350054e-01
6.911475563286707535e-01 1.674189895041587217e+00 5.920053742009334652e-01 2.615606921257755957e-01
-8.862759832669799831e-01 -1.512331050431194868e+00 9.976144685963234116e-02 -3.737310345302348180e-01
6.355689984961031547e-01 8.205186885712134615e-01 -1.397705437484209501e+00 1.514103984729814334e+00
-2.967220992139950053e-01 -9.972063516131739469e-01 -1.441538644733306063e+00 -1.439695653600832292e+00
7.227191139743993631e-01 4.161380328754875346e-02 -2.742575540014927094e-01 1.571627007703884527e+00
5.892587173585946830e-02 -3.622068766369325732e-01 -1.106841009897271189e+00 -1.108431078587328311e-01
3.001037507611678534e-02 -1.252334039361006512e+00 -6.304725858295453511e-01 5.972944910901645255e-02
-1.701562566137170274e+00 2.134444068191871047e+00 -3.077744547605574255e-01 1.381713309727501171e+00
5.651430438053145489e-01 -5.194185991098521082e-01 -1.008558839937179430e+00 -1.821908727471226674e+00
-1.715358467244926244e-01 2.031691960421174725e-01 -1.393516787739786933e+00 1.278481761140438433e+00
-5.725107640088269445e-01 -1.276411118456997729e+00 -1.908927532615074529e+00 -3.248771737215972455e-01
-1.732717679480155759e-02 1.333934237670468814e+00 -1.400296625749138713e+00 -6.065886747816063851e-01
-1.180546341313687631e+00 -6.689558069734273804e-01 -2.129847693369514516e+00 1.102849214232427821e-01
2.004203316528185841e-01 -4.192099769544827687e-02 -1.786237603342484936e+00 4.595328588104113376e-01
3.405007626328149795e-01 -2.579750966064460471e-02 -9.856326148061734793e-01 -7.469271570546905104e-02
1.696681813235692005e+00 -2.804309108950115426e-01 1.061118973930461395e+00 -4.609947957864384827e-01
-1.668936644933968649e+00 -2.209883501786407578e+00 1.393977655840082708e+00 1.216016829231068241e+00
6.786063507361245195e-01 1.910528102126383132e+00 3.148022306006388882e-01 3.410894112944506257e-02
-1.180658518978305649e+00 -8.989999866410958163e-01 4.239436606689578335e-01 -1.258635197966368136e+00
4.050259519711654765e-01 -2.872157171931150402e-02 1.157190658873035849e+00 9.770433895801328150e-01
-4.014508571030063200e-01 -4.036704133249620630e-01 5.264319761811626641e-01 4.864463593370355610e-01
8.947562844733364384e-01 3.631389503795172113e-01 -4.824503783306972049e-01 -4.985799938515523833e-01
4.578837449906471013e-01 -1.057811452916306960e+00 9.476210536970426368e-01 -1.621034113881006933e-01
-7.843420062379108382e-02 6.899842070240883585e-01 1.318099663460987891e-01 9.570057913306234676e-01
-9.358171674839294019e-02 1.204408720131104338e-01 -4.942262899802847831e-01 -9.358341723711034454e-01
1.077441434681400967e+00 -1.123357728083176493e-01 1.098325110506782609e+00 -4.217270537550492082e-01
-3.324769039007361426e-01 -3.394513216034646952e-01 8.934212801365760681e-01 5.929898086926062017e-01
1.476602301015953467e+00 -4.200434513525806990e-01 1.222787958193887636e+00 -4.196273425526932943e-01
-2.129421453743162829e+00 -3.193389267600830195e-01 8.220127317057642768e-01 5.275922728419265573e-01
2.495147911114001360e+00 1.915519054810716215e-01 4.401892316849145281e-01 -9.284686035065647935e-01
-1.662385038194272857e+00 6.228093343373746205e-01 2.625946122579060904e-01 -4.325910830187408296e-01
-2.751774716570482004e-01 3.495784832419279176e-01 1.002429567872766825e+00 -6.335980219563915883e-01
5.433552779748015288e-02 8.717881535837027629e-01 4.183535077392753210e-01 6.613549695241390802e-01
-1.090386806022285437e+00 4.012948222424628231e-01 4.152880382095232026e-01 -1.136697391024041881e+00
9.578862636897360616e-01 -9.512672862200890478e-01 -1.014157819448801678e+00 -4.019696091214546296e-01
-8.555427969995758053e-01 1.661648506553530247e+00 3.136606168110332438e-01 2.722774522237473294e-01
6.037968632931507429e-01 -9.951994029747249781e-01 -2.197095678259496920e-01 -5.504381723431472917e-01
-1.162353637378731097e+00 8.600730647959681230e-01 4.180341218368294753e-01 1.785711404425464943e+00
2.808295790778119194e-01 -7.782094524766349775e-01 8.722886412119298383e-01 -8.773045922897254600e-01
-6.046595188730351234e-02 3.735511160850629175e-01 2.053307695841275926e+00 1.780339412047817482e-01
-1.675282375079712172e-01 -1.145567962513511340e+00 1.816239123674985079e+00 -6.604912360128136761e-01
1.472195561863852475e+00 1.420110270038718259e+00 1.578467577705346070e+00 1.221464620456552019e+00
-1.406088326181418047e-01 -1.328449118181853406e+00 4.477386739257431247e-01 -2.128354715047999779e+00
2.182165494715686549e-01 1.056752712508821856e+00 1.000919824587109819e+00 1.757703969811218681e+00
-1.781718474104927230e+00 -1.276554221031095171e+00 8.810409467570191611e-01 -6.412162874894234976e-01
1.087578239100057464e+00 1.205930538183350498e+00 1.742742563132708700e-01 6.858364750326814696e-02
6.086159030769009437e-01 -1.161624637583811737e+00 -1.754569808294737410e+00 -1.042002175975351053e+00
-9.072365167475003878e-01 3.188083251934590301e-01 5.234246136550436690e-01 6.191212218553897584e-01
1.915203655161407392e-01 -9.870249347401539586e-01 -1.106940586034945273e+00 2.449427759793375292e-01
-2.816641371719188935e+00 6.287864068125910144e-01 -1.884854706133333835e+00 6.239706851945088228e-01
8.389822732449435383e-02 1.031745338343667662e+00 -2.504616393326142797e-03 -1.670755223687417912e+00
-1.926992566697250275e+00 -1.028106582209609154e+00 -9.327323112981198427e-01 8.250730728145716508e-01
9.054007975864964974e-01 2.468405923539919833e+00 -1.472387519233715025e+00 -4.425465458670337915e-01
-5.531079744046731861e-01 -1.716484628802000589e+00 -8.844560864689704482e-01 -1.608096529442435418e+00
1.204576827978476178e-01 1.927434852543599586e+00 2.073220216133632721e-01 1.433761054209590657e+00
-4.686358722707311131e-01 -9.130775267852183630e-01 -9.647843095550250325e-01 -1.313382601323499266e+00
1.090652329449539160e+00 2.095169216356074782e-01 -2.858136114343223233e-01 9.555792391729772683e-01
-1.602578240931097575e+00 -1.162058241888605098e-01 -2.589915892725313529e-01 3.499672284965749114e-01
6.048818447205716042e-01 1.320566555426519739e-01 2.105345223141709132e-01 -3.943523694283548320e-01
2.457593697015993672e-01 -5.553938677450843964e-02 -4.108718028578026704e-01 -5.689546936999915205e-01
-2.925533273989659455e-01 4.845383181547732732e-01 -1.331383153425560843e-02 1.194796396445430231e+00
2.067615583368178842e-02 -8.141332252918411783e-01 -2.107165067136028413e-01 -2.974298186865613758e-01
-7.726712952093635067e-01 1.346068357458405362e+00 -1.779258006403122483e+00 -1.579377371258696705e-01
1.076496429070961797e-02 -1.022502595811579651e+00 -2.710697806558218126e+00 -2.467975881761490076e+00
6.131020981613991561e-01 -6.519761737410065261e-02 -1.848257628103162853e+00 1.287026494931783782e+00
-2.099162746838860727e+00 -8.351432318925627873e-02 -1.130773439710115014e+00 -1.187187801849624247e+00
7.455778818105079919e-01 -2.238081407502977294e-01 -2.052140236743782986e-01 1.545731356528486700e+00
-8.720959122747842240e-01 -8.636497358870887098e-01 1.516866184622787550e+00 -7.596071286028854494e-03
2.908607723072563211e-01 -1.642013483577471067e-01 1.291283992687090876e-01 1.069968225308649545e+00
1.435522578922608261e+00 1.583242506789956927e+00 3.619365552604891789e-01 4.035998161371361914e-01
