-4.122739732300949589e-01 -5.834911006852272486e-01 -3.717197635488939667e-01 -5.463588637535315984e-01 -5.918600572224970158e-01 -4.017549804262396940e-01 -5.446360801312837285e-01 -6.486165846006360924e-01 -5.599874440320784519e-01 -4.932665626533739855e-01 -4.714982477881295431e-01 -5.377092429484529035e-01 -4.540880280018175785e-01 -4.925088822000029953e-01 -5.184307462249418963e-01 -4.587085118090956093e-01 -3.759108081262587664e-01 -3.156348129880878206e-01 -4.324059321888809593e-01 -5.350875424426647653e-01
-2.228262049450024651e-01 -3.587219776202915100e-01 -1.990787553353016159e-01 -3.414534867503145610e-01 -3.721962286187879831e-01 -1.964255713099156420e-01 -3.388775044004824766e-01 -4.519419146941875409e-01 -3.413296219764552220e-01 -2.476647984249624734e-01 -2.734992685875502483e-01 -3.309970575810480820e-01 -2.709429665528436115e-01 -2.748836399807117470e-01 -3.063623249322637854e-01 -2.608251561679256203e-01 -1.533381250295484111e-01 -1.118235708735361433e-01 -2.473195265327253756e-01 -3.299416743226320503e-01
-5.183306903729920784e-02 -1.506387661103579523e-01 -4.787814155991829829e-02 -1.568194631398824590e-01 -1.737997800454098851e-01 -1.086631145372941691e-02 -1.518451965184277053e-01 -2.736976615289866133e-01 -1.361102442595331918e-01 -1.669934923207063576e-02 -1.008323350339908608e-01 -1.564706192914903371e-01 -1.155856556170156424e-01 -7.573701656408458882e-02 -9.971900367920402686e-02 -6.477961475373944511e-02 4.945611269881073496e-02 5.457339821620753317e-02 -9.277304660397167613e-02 -1.427866351647203436e-01
1.129768020711789250e-01 3.715588714728110947e-02 8.573185001422983786e-02 6.335604333800893065e-03 8.217906058092890390e-03 1.571040481856960380e-01 1.838318316602672448e-02 -1.087809814558007848e-01 5.826447486827768946e-02 1.941467969478693212e-01 3.935611105705944662e-02 -1.668996081024128747e-02 2.287854507339079357e-02 1.187497999062465531e-01 1.106213905849642298e-01 1.265100861108109931e-01 2.137896716754550119e-01 1.738304307651296621e-01 3.976628213513398041e-02 3.552839641199704440e-02
2.779409216861987719e-01 1.963629447745977585e-01 2.003916843902371070e-01 1.507447219152067974e-01 1.790891867802404391e-01 3.108246843079333632e-01 1.740683183994584382e-01 4.818631498543220898e-02 2.417363811858403988e-01 3.715357766027616582e-01 1.367090780034927455e-01 9.403986032955935492e-02 1.624845485483839835e-01 3.286188032225851319e-01 3.314083844777138688e-01 2.935504737645251994e-01 3.076985860296690412e-01 2.463315349668192267e-01 1.710866686712145257e-01 2.214845618600458921e-01
4.301808961247324814e-01 3.072087850182685376e-01 2.947620038467691495e-01 2.879824069998314084e-01 3.463171032321553100e-01 4.526291508451680823e-01 3.171484045969851784e-01 2.003268055886592847e-01 4.056487445110216195e-01 4.915331044881810496e-01 1.880373282036483795e-01 1.997097049390907375e-01 3.317092215643637210e-01 5.755386804835579406e-01 5.464226365960467291e-01 3.815605633333580826e-01 3.053515271594091085e-01 3.080929234259477956e-01 3.379904869164282455e-01 4.325097811768729428e-01
5.129008269342336668e-01 3.467253779361685884e-01 3.865192679297662637e-01 4.445936062369311159e-01 5.150280921184253735e-01 5.762860923607971975e-01 4.464822192430906722e-01 3.440195375689868995e-01 5.267635938241339577e-01 5.312568802380720490e-01 2.176577969835856996e-01 3.470537622239167064e-01 5.673038391880627085e-01 8.553324065193761427e-01 6.698303408995587294e-01 3.141603314977516326e-01 2.527060977273294928e-01 4.391350866370406503e-01 5.843519653827897731e-01 6.597047861384855993e-01
4.251057278213141721e-01 3.486421153957621200e-01 5.353592852461878104e-01 6.526670415100398470e-01 6.595306163920782172e-01 6.544834781829892423e-01 5.591304775187265763e-01 4.677829805288546972e-01 5.734645632051773578e-01 5.036804250093037671e-01 2.896760543623411732e-01 5.991241510293646710e-01 8.891197668953453315e-01 1.044398563586743212e+00 5.276165114943385248e-01 1.278680336228007197e-01 3.027230804141945453e-01 7.270567929090427928e-01 9.258456380539554775e-01 7.970216212861482852e-01
1.928375632858652655e-01 4.665003917328554017e-01 8.306638401798682736e-01 8.810492469630326617e-01 6.608418159204121345e-01 6.561259338581992839e-01 6.772119152360843719e-01 5.623307664155414720e-01 5.303426472188185192e-01 4.862019114907249473e-01 4.926297444575002960e-01 1.013872810191875251e+00 1.167828088299484257e+00 7.866143225305223252e-01 1.225298907278559030e-01 8.463687440110756466e-02 5.933037202981110703e-01 1.233226508002124744e+00 1.203350045416641700e+00 5.687411667665563941e-01
1.806938647497667860e-01 8.677978378497132050e-01 1.285061523693771912e+00 8.392992477383983685e-01 3.417854922972958787e-01 6.761584906506051817e-01 8.922685844983097025e-01 6.041930309519820685e-01 4.072280161826696832e-01 6.012338366907782339e-01 9.165997000624453994e-01 1.473100338018949351e+00 8.538369713063095334e-01 -2.079845505355871690e-02 -3.982130208737688637e-02 3.362781710766578058e-01 1.220522163972019403e+00 1.765688315570880906e+00 7.760658760751460994e-01 -6.973976793646376182e-02
